time,seconds_elapsed,z,y,x,sensor,activity,file_source
1761465426155780900,9.44778076171875,-0.0494937896728515,-0.0062373578548431,-0.0095207691192626,accelerometer,Still,Accelerometer_3.csv
1761465426172593700,9.46459375,-0.0459794998168945,-0.0053085088729858,-0.0100930035114288,accelerometer,Still,Accelerometer_3.csv
1761465426189432600,9.4814326171875,-0.0454444885253906,-0.002233475446701,-0.0114126503467559,accelerometer,Still,Accelerometer_3.csv
1761465426206253300,9.49825341796875,-0.0489377975463867,-0.0035472810268402,-0.0093165338039398,accelerometer,Still,Accelerometer_3.csv
1761465426223082200,9.515082275390624,-0.0488214492797851,-0.0065158307552337,-0.0061230361461639,accelerometer,Still,Accelerometer_3.csv
1761465426239906300,9.53190625,-0.0447397232055664,-0.0040652453899383,-0.0097321569919586,accelerometer,Still,Accelerometer_3.csv
1761465426256728600,9.548728515625,-0.0459060668945312,-0.0008790791034698,-0.0073413550853729,accelerometer,Still,Accelerometer_3.csv
1761465426273556200,9.56555615234375,-0.0413761138916015,-0.0020615756511688,-0.0087602734565734,accelerometer,Still,Accelerometer_3.csv
1761465426290380800,9.582380859375,-0.0505971908569335,-0.0034349262714385,-0.0153428316116333,accelerometer,Still,Accelerometer_3.csv
1761465426307203000,9.599203125,-0.050206184387207,-0.00363689661026,-0.0023696720600128,accelerometer,Still,Accelerometer_3.csv
1761465426324026600,9.616026611328126,-0.0530662536621093,-0.0048529803752899,0.0006672739982604,accelerometer,Still,Accelerometer_3.csv
1761465426340856300,9.632856201171874,-0.053502082824707,-0.0079883933067321,-0.0046124160289764,accelerometer,Still,Accelerometer_3.csv
1761465426357678600,9.6496787109375,-0.0501613616943359,-0.0107601881027221,-0.0081924200057983,accelerometer,Still,Accelerometer_3.csv
1761465426374504000,9.66650390625,-0.0519342422485351,-0.0099669098854064,-0.0121040940284729,accelerometer,Still,Accelerometer_3.csv
1761465426391326200,9.683326171875,-0.050419807434082,-0.0045981705188751,-0.004536360502243,accelerometer,Still,Accelerometer_3.csv
1761465426408152800,9.70015283203125,-0.0531129837036132,-0.0107078850269317,-0.0075554549694061,accelerometer,Still,Accelerometer_3.csv
1761465426424977400,9.716977294921875,-0.045393943786621,-0.0017297565937042,-0.0028561055660247,accelerometer,Still,Accelerometer_3.csv
1761465426441785900,9.733785888671877,-0.0482912063598632,0.0066946148872375,-0.0079761147499084,accelerometer,Still,Accelerometer_3.csv
1761465426458629600,9.750629638671874,-0.0557117462158203,-0.0019511580467224,-0.0070624351501464,accelerometer,Still,Accelerometer_3.csv
1761465426475454000,9.767453857421875,-0.0457887649536132,-0.006121277809143,-0.0058207213878631,accelerometer,Still,Accelerometer_3.csv
1761465426492263200,9.78426318359375,-0.0402259826660156,-0.0038283765316009,-0.006760150194168,accelerometer,Still,Accelerometer_3.csv
1761465426509097700,9.80109765625,-0.0452289581298828,-0.0046615004539489,-0.005166471004486,accelerometer,Still,Accelerometer_3.csv
1761465426525926100,9.817926025390625,-0.0482692718505859,-0.0035372376441955,-0.0147544741630554,accelerometer,Still,Accelerometer_3.csv
1761465426542749700,9.834749755859375,-0.0487327575683593,0.0007746517658233,-0.0120881795883178,accelerometer,Still,Accelerometer_3.csv
1761465426559578400,9.851578369140626,-0.0535154342651367,-0.0025452673435211,-0.0094606578350067,accelerometer,Still,Accelerometer_3.csv
1761465426576398600,9.868398681640626,-0.0454683303833007,-0.0059253871440887,-0.0061301589012146,accelerometer,Still,Accelerometer_3.csv
