time,seconds_elapsed,z,y,x,sensor,activity,file_source
1761306375346705700,0.23470556640625,-0.004286766052246,0.1023279428482055,0.0252307057380676,accelerometer,Standing,Accelerometer_1.csv
1761306375363506400,0.25150634765625,0.0333385467529296,0.0881178379058837,0.0748801529407501,accelerometer,Standing,Accelerometer_1.csv
1761306375380344800,0.2683447265625,0.0245227813720703,0.1194983720779419,0.0532516241073608,accelerometer,Standing,Accelerometer_1.csv
1761306375397173800,0.285173828125,0.0207624435424804,0.1145106554031372,0.0330269634723663,accelerometer,Standing,Accelerometer_1.csv
1761306375413982500,0.301982421875,-0.0352277755737304,0.111168622970581,0.0015402436256408,accelerometer,Standing,Accelerometer_1.csv
1761306375430779400,0.318779296875,-0.0846700668334961,0.1080539226531982,-0.0141046643257141,accelerometer,Standing,Accelerometer_1.csv
1761306375447625200,0.335625244140625,-0.1477127075195312,0.1057028770446777,-0.0111147761344909,accelerometer,Standing,Accelerometer_1.csv
1761306375464460500,0.35246044921875,-0.1531248092651367,0.1058893203735351,0.0056014209985733,accelerometer,Standing,Accelerometer_1.csv
1761306375481273600,0.369273681640625,-0.1568489074707031,0.1088620424270629,0.031511902809143,accelerometer,Standing,Accelerometer_1.csv
1761306375498103300,0.386103271484375,-0.1768369674682617,0.0931593179702758,0.0188474953174591,accelerometer,Standing,Accelerometer_1.csv
1761306375514902500,0.402902587890625,-0.1736946105957031,0.0831899642944336,-0.0211484134197235,accelerometer,Standing,Accelerometer_1.csv
1761306375531739100,0.4197392578125,-0.1322908401489257,0.0523897409439086,-0.0375485122203826,accelerometer,Standing,Accelerometer_1.csv
1761306375548569600,0.436569580078125,-0.0376653671264648,0.0057077407836914,-0.0219498574733734,accelerometer,Standing,Accelerometer_1.csv
1761306375565371100,0.45337109375,0.0337076187133789,-0.0332788228988647,-0.0068223178386688,accelerometer,Standing,Accelerometer_1.csv
1761306375582209000,0.470208984375,0.0854263305664062,-0.0453126430511474,0.0090744346380233,accelerometer,Standing,Accelerometer_1.csv
1761306375599031600,0.487031494140625,0.0616397857666015,-0.0715464353561401,0.0265776515007019,accelerometer,Standing,Accelerometer_1.csv
1761306375615839700,0.50383984375,0.03900146484375,-0.0643794536590576,0.0296429842710495,accelerometer,Standing,Accelerometer_1.csv
1761306375632672000,0.520672119140625,-0.0373754501342773,-0.0430666208267211,0.0239297151565551,accelerometer,Standing,Accelerometer_1.csv
1761306375649501700,0.537501708984375,-0.1379165649414062,-0.0094949007034301,0.0171178877353668,accelerometer,Standing,Accelerometer_1.csv
1761306375666320000,0.55431982421875,-0.2011671066284179,0.0271117687225341,0.0003986805677413,accelerometer,Standing,Accelerometer_1.csv
1761306375683143400,0.571143310546875,-0.1929864883422851,0.0348292589187622,-0.0105731040239334,accelerometer,Standing,Accelerometer_1.csv
1761306375699947800,0.58794775390625,-0.1239347457885742,0.0236392021179199,-0.006723940372467,accelerometer,Standing,Accelerometer_1.csv
1761306375716785700,0.60478564453125,-0.0630731582641601,-0.0076711177825927,0.0127010643482208,accelerometer,Standing,Accelerometer_1.csv
1761306375733598200,0.62159814453125,-0.0265178680419921,-0.056741714477539,0.0422237962484359,accelerometer,Standing,Accelerometer_1.csv
1761306375750434600,0.6384345703125,-0.0292634963989257,-0.0753328800201416,0.0588277727365493,accelerometer,Standing,Accelerometer_1.csv
1761306375767227400,0.655227294921875,-0.0423660278320312,-0.0859829187393188,0.0579660013318061,accelerometer,Standing,Accelerometer_1.csv
1761306375784060200,0.67206005859375,-0.1392202377319336,-0.0725929737091064,0.0271444171667099,accelerometer,Standing,Accelerometer_1.csv
1761306375800882400,0.68888232421875,-0.1951045989990234,-0.0437456369400024,-0.0099797323346138,accelerometer,Standing,Accelerometer_1.csv
1761306375817704400,0.705704345703125,-0.1647462844848632,-0.0381039381027221,-0.006721056997776,accelerometer,Standing,Accelerometer_1.csv
1761306375834527200,0.72252734375,-0.0949048995971679,-0.0376230478286743,0.0193633288145065,accelerometer,Standing,Accelerometer_1.csv
1761306375851348700,0.7393486328125,-0.0408658981323242,-0.0276579856872558,0.0458872318267822,accelerometer,Standing,Accelerometer_1.csv
1761306375868173800,0.756173828125,-0.033966064453125,-0.0319379568099975,0.0606933124363422,accelerometer,Standing,Accelerometer_1.csv
1761306375885002500,0.77300244140625,-0.0726432800292968,-0.0384011268615722,0.0679287016391754,accelerometer,Standing,Accelerometer_1.csv
1761306375901833000,0.7898330078125,-0.1659564971923828,-0.0208996534347534,0.0316970571875572,accelerometer,Standing,Accelerometer_1.csv
1761306375918650400,0.806650390625,-0.2465877532958984,-0.0052345991134643,-0.0163809359073638,accelerometer,Standing,Accelerometer_1.csv
1761306375935473200,0.82347314453125,-0.1808109283447265,0.0338765382766723,-0.0259561315178871,accelerometer,Standing,Accelerometer_1.csv
1761306375952269600,0.84026953125,-0.0360136032104492,0.0610444545745849,0.0438322238624095,accelerometer,Standing,Accelerometer_1.csv
1761306375969117400,0.857117431640625,0.0401821136474609,0.0497857332229614,0.09829843044281,accelerometer,Standing,Accelerometer_1.csv
1761306375985938400,0.8739384765625,0.0082483291625976,0.0398215055465698,0.0727574601769447,accelerometer,Standing,Accelerometer_1.csv
1761306376002760700,0.8907607421875,-0.0412445068359375,0.0508631467819213,0.0181674100458621,accelerometer,Standing,Accelerometer_1.csv
1761306376019583200,0.907583251953125,-0.104949951171875,0.049135684967041,0.0008744299411773,accelerometer,Standing,Accelerometer_1.csv
