time,seconds_elapsed,z,y,x
1761486733676324000,0.240323974609375,0.31456947326660156,0.42669057846069336,0.1540064811706543
1761486733693134300,0.25713427734375,0.5727410316467285,-0.09261822700500488,0.30133962631225586
1761486733709976600,0.2739765625,0.8926477432250977,-0.7042936086654663,1.0211610794067383
1761486733726802200,0.29080224609375,1.6920104026794434,-0.8042103052139282,2.003535270690918
1761486733743613700,0.30761376953125,1.8657007217407227,-1.2867318391799927,2.721013069152832
1761486733760455200,0.324455078125,1.5169167518615723,-1.5818326473236084,2.6391592025756836
1761486733777281300,0.34128125,0.9587903022766113,-1.5454293489456177,2.1144585609436035
1761486733794107000,0.35810693359375,0.38945722579956055,-1.810865879058838,1.670055866241455
1761486733810933200,0.374933349609375,-0.15576982498168945,-2.16426682472229,1.1376309394836426
1761486733827761700,0.39176171875,-0.7971162796020508,-2.424867868423462,0.7334694862365723
1761486733844587000,0.4085869140625,-1.383923053741455,-2.7846548557281494,0.5105447769165039
1761486733861410300,0.425410400390625,-1.70381498336792,-3.14709734916687,0.29180335998535156
1761486733878222000,0.44222216796875,-1.8513078689575195,-3.411000967025757,-0.01650094985961914
1761486733895063800,0.459063720703125,-1.724456787109375,-3.5357768535614014,-0.2294788360595703
1761486733911890200,0.47589013671875,-1.9865636825561523,-3.6515045166015625,-0.3191227912902832
1761486733928699400,0.492699462890625,-2.1752266883850098,-3.771775722503662,-0.3806014060974121
1761486733945530400,0.5095302734375,-2.2716307640075684,-3.7418251037597656,-0.42314910888671875
1761486733962368300,0.5263681640625,-2.486438751220703,-3.9208502769470215,-0.4416179656982422
1761486733979181800,0.543181884765625,-2.7011075019836426,-4.396862983703613,-0.16428661346435547
1761486733996006700,0.560006591796875,-2.638634204864502,-4.769582748413086,0.1362156867980957
1761486734012832300,0.576832275390625,-2.2739949226379395,-4.93393087387085,0.4031963348388672
1761486734029660200,0.59366015625,-1.8637380599975586,-5.133867263793945,0.729060173034668
1761486734046485800,0.61048583984375,-1.788717269897461,-5.194666385650635,0.9169669151306152
1761486734063311400,0.627311279296875,-1.6517024040222168,-5.2347612380981445,0.9113225936889648
1761486734080125000,0.644125,-1.5928616523742676,-6.03053617477417,1.696824550628662
1761486734096964400,0.66096435546875,-1.907567024230957,-7.666406631469727,2.718139171600342
1761486734113789700,0.677789794921875,-1.862912654876709,-8.20984172821045,2.888397693634033
1761486734130615800,0.69461572265625,-0.7673835754394531,-5.962008476257324,1.5785126686096191
1761486734147442200,0.711442138671875,0.49180030822753906,-3.2941486835479736,0.3637809753417969
1761486734164268300,0.728268310546875,0.6754245758056641,-3.020864486694336,0.6630864143371582
1761486734181105200,0.745105224609375,-0.13746929168701172,-4.3805437088012695,1.8439502716064453
1761486734197940700,0.761940673828125,-1.4528775215148926,-5.288215637207031,2.2996859550476074
1761486734214743800,0.778743896484375,-2.0673112869262695,-5.3698625564575195,2.071147918701172
1761486734231582500,0.79558251953125,-2.1017861366271973,-5.2440996170043945,1.594724178314209
1761486734248417300,0.812417236328125,-1.7251873016357422,-5.053783893585205,1.1925406455993652
1761486734265238800,0.82923876953125,-1.2752866744995117,-4.546045303344727,0.7479524612426758
1761486734282065000,0.84606494140625,-0.8821811676025391,-3.4210519790649414,0.7781696319580078
1761486734298891000,0.86289111328125,-0.16785240173339844,-2.9149158000946045,0.8363118171691895
1761486734315717600,0.879717529296875,-0.03440570831298828,-2.5080575942993164,1.1380863189697266
1761486734332543200,0.896543212890625,-0.1597585678100586,-2.164058208465576,1.0893750190734863
1761486734349376300,0.913376220703125,-0.5674428939819336,-1.9468998908996582,0.8511581420898438
1761486734366195000,0.93019482421875,-1.2258186340332031,-1.5210620164871216,0.23775482177734375
1761486734383027700,0.94702783203125,-2.056507110595703,-0.9993659257888794,-0.5075135231018066
1761486734399831300,0.963831298828125,-2.696747303009033,-0.7855806350708008,-1.1694927215576172
1761486734416654300,0.980654296875,-3.219696044921875,-0.7430059909820557,-1.5021376609802246
1761486734433503200,0.997503173828125,-3.464003086090088,-1.045750379562378,-1.5507330894470215
1761486734450310700,1.014310546875,-3.385373115539551,-1.2392492294311523,-1.647223949432373
1761486734467122000,1.031121826171875,-3.080986976623535,-1.0300767421722412,-1.7975339889526367
1761486734483964700,1.047964599609375,-2.6970701217651367,-0.7345150113105774,-1.741328477859497
1761486734500784600,1.06478466796875,-2.4536008834838867,-0.5723139047622681,-1.4922146797180176
1761486734517614000,1.081614013671875,-2.1763062477111816,-0.3909217119216919,-1.1372802257537842
1761486734534446300,1.0984462890625,-1.7096176147460938,-0.30754971504211426,-0.7230081558227539
1761486734551269400,1.115269287109375,-0.7985663414001465,-0.3751622438430786,-0.31952953338623047
1761486734568095500,1.132095458984375,0.3961677551269531,-0.4851374626159668,0.261260986328125
1761486734584910800,1.148910888671875,1.0241374969482422,-0.6824491024017334,1.2222566604614258
1761486734601744400,1.165744384765625,0.947606086730957,-0.661226749420166,2.0742411613464355
1761486734618577000,1.182576904296875,0.6194372177124023,-0.8172645568847656,2.5978732109069824
1761486734635400000,1.19939990234375,0.2845792770385742,-1.2472827434539795,3.1229043006896973
1761486734652226300,1.216226318359375,0.5160684585571289,-1.2816250324249268,3.392155647277832
1761486734669069000,1.233069091796875,1.8267545700073242,-0.5376737117767334,3.3966126441955566
1761486734685892900,1.249892822265625,3.202031135559082,0.49753332138061523,3.8486452102661133
1761486734702717400,1.266717529296875,3.825930595397949,1.0985758304595947,4.631702899932861
1761486734719540500,1.28354052734375,3.310429573059082,1.3729056119918823,5.105795383453369
