time,seconds_elapsed,z,y,x
1761414077381553400,0.069553466796875,-0.30773064494132996,-0.13733991980552673,-0.4406522512435913
1761414077391566600,0.079566650390625,-0.3616122901439667,-0.2917874753475189,-0.4089037775993347
1761414077401579300,0.089579345703125,-0.3739802837371826,-0.44916456937789917,-0.3451288044452667
1761414077411591400,0.09959130859375,-0.20435427129268646,-0.5402191877365112,-0.20759189128875732
1761414077421604400,0.109604248046875,-0.002991592278704047,-0.5153884291648865,-0.12316487729549408
1761414077431616500,0.119616455078125,0.25975173711776733,-0.287814736366272,-0.08553231507539749
1761414077441629400,0.12962939453125,0.4558860957622528,0.12256480753421783,-0.08233093470335007
1761414077451642600,0.139642578125,0.583615779876709,0.5081717371940613,-0.0677766427397728
1761414077461654500,0.149654541015625,0.6723752021789551,0.7564595937728882,-0.02988598123192787
1761414077471667500,0.15966748046875,0.6710991859436035,0.8596846461296082,0.016563372686505318
1761414077481679400,0.169679443359375,0.5913569331169128,0.7699947357177734,0.01935196854174137
1761414077491692500,0.179692626953125,0.4861287474632263,0.6528803110122681,0.016715887933969498
1761414077501704400,0.189704345703125,0.3807980716228485,0.5913458466529846,0.006114909425377846
1761414077511717600,0.199717529296875,0.2727377712726593,0.5352742075920105,-0.04164816439151764
1761414077521730300,0.209730224609375,0.16211886703968048,0.4606676697731018,-0.12895643711090088
1761414077531742500,0.219742431640625,0.05368773266673088,0.4555945098400116,-0.20512357354164124
1761414077541755400,0.22975537109375,-0.028308598324656487,0.6237584948539734,-0.2539888322353363
1761414077551767600,0.239767578125,-0.08982701599597931,0.8231406211853027,-0.31181424856185913
1761414077561780500,0.249780517578125,-0.10834956914186478,0.9662908315658569,-0.4147563576698303
1761414077571792600,0.259792724609375,-0.0798182263970375,1.0723145008087158,-0.536975622177124
1761414077581805600,0.2698056640625,-0.0049274759367108345,1.1564451456069946,-0.6779996156692505
1761414077591818500,0.279818603515625,0.16325488686561584,1.082059621810913,-0.8142397403717041
1761414077601830400,0.289830322265625,0.47932788729667664,0.710048496723175,-0.9315402507781982
1761414077611843600,0.299843505859375,0.9348143339157104,0.35346469283103943,-1.007021427154541
1761414077621855500,0.30985546875,1.4178308248519897,-0.043602243065834045,-1.1185810565948486
1761414077631868700,0.31986865234375,1.7592636346817017,-0.5137243866920471,-1.1666377782821655
1761414077641881300,0.32988134765625,2.0727150440216064,-0.46258875727653503,-0.941303014755249
1761414077651893500,0.3398935546875,2.1621623039245605,0.3625243306159973,-0.399034708738327
1761414077661906400,0.349906494140625,1.81968355178833,0.8396336436271667,0.044729966670274734
1761414077671918300,0.35991845703125,1.597389578819275,0.41553762555122375,0.15193361043930054
1761414077681931500,0.369931640625,1.689902424812317,0.10311263799667358,0.2915940582752228
1761414077691943400,0.379943359375,1.8317168951034546,-0.2543541491031647,0.503272294998169
1761414077701956600,0.38995654296875,1.9402724504470825,-1.150952935218811,0.5972688794136047
1761414077711969300,0.39996923828125,2.0426828861236572,-2.0499610900878906,0.6338541507720947
1761414077721981400,0.4099814453125,2.302373170852661,-2.389939069747925,0.8285911679267883
1761414077731994400,0.419994384765625,2.7137598991394043,-1.9986999034881592,1.3555289506912231
1761414077742006500,0.430006591796875,3.0738842487335205,-1.261989712715149,2.116715908050537
1761414077752019500,0.44001953125,3.1449360847473145,-0.6731411218643188,2.8513975143432617
1761414077762032400,0.450032470703125,2.909964084625244,-0.25469887256622314,3.3270304203033447
1761414077772044500,0.46004443359375,2.5101146697998047,0.02604030631482601,3.3646531105041504
1761414077782057500,0.470057373046875,2.101658582687378,0.27466875314712524,2.9798483848571777
1761414077792069400,0.4800693359375,1.760452389717102,0.5258005261421204,2.292487382888794
1761414077802082600,0.49008251953125,1.4945664405822754,0.8511999249458313,1.4651399850845337
1761414077812094500,0.500094482421875,1.2784370183944702,1.1891659498214722,0.6548383831977844
1761414077822107600,0.510107666015625,1.0476783514022827,1.4063938856124878,-0.028914887458086014
1761414077832120300,0.520120361328125,0.7809935808181763,1.44650137424469,-0.5379923582077026
1761414077842132500,0.530132568359375,0.48511528968811035,1.3546640872955322,-0.8349707722663879
1761414077852145400,0.5401455078125,0.19339871406555176,1.2141121625900269,-0.9489055275917053
1761414077862157600,0.550157470703125,-0.050031255930662155,1.1044632196426392,-0.9649302959442139
1761414077872170500,0.56017041015625,-0.20297877490520477,1.0956017971038818,-0.9446142315864563
1761414077882182700,0.5701826171875,-0.2689751088619232,1.1232893466949463,-0.9522183537483215
1761414077892195600,0.580195556640625,-0.2708829641342163,1.1037222146987915,-1.0333143472671509
1761414077902208500,0.59020849609375,-0.22963884472846985,1.016653060913086,-1.1729873418807983
1761414077912220400,0.600220458984375,-0.1677170693874359,0.8945825099945068,-1.2929860353469849
1761414077922233600,0.610233642578125,-0.08794954419136047,0.7192498445510864,-1.3136255741119385
1761414077932245500,0.62024560546875,-0.003309789579361677,0.5320462584495544,-1.2046520709991455
1761414077942258700,0.6302587890625,0.11067509651184082,0.37783002853393555,-0.9912394881248474
1761414077952270600,0.6402705078125,0.2337559163570404,0.21642763912677765,-0.701004683971405
1761414077962283300,0.650283203125,0.31978026032447815,0.029899846762418747,-0.3999903202056885
1761414077972296400,0.66029638671875,0.37949565052986145,-0.13734497129917145,-0.17951887845993042
1761414077982308400,0.670308349609375,0.4213051497936249,-0.23337669670581818,-0.07083315402269363
1761414077992321500,0.680321533203125,0.44974419474601746,-0.23435771465301514,-0.06465423107147217
1761414078002333400,0.69033349609375,0.47564929723739624,-0.17572689056396484,-0.1269138753414154
