time,seconds_elapsed,z,y,x,sensor,activity,file_source,person
1761306375275297000,0.163297119140625,0.1369865238666534,-0.1046106740832328,0.0829249545931816,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375292013600,0.180013671875,0.1328631937503814,-0.0914770737290382,0.0803287774324417,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375308835800,0.1968359375,0.130725160241127,-0.0675006061792373,0.0627664029598236,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375325662000,0.213661865234375,0.1305724531412124,-0.038026362657547,0.032223142683506,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375342496300,0.230496337890625,0.1325577646493911,-0.0029016099870204,0.0073303831741213,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375359314200,0.247314208984375,0.1272126883268356,0.0204639863222837,0.0010690141934901,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375376128800,0.264128662109375,0.1130100712180137,0.036499198526144,0.0099265603348612,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375392962800,0.280962890625,0.1007927656173706,0.0241291765123605,0.0258090570569038,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375409784800,0.297784912109375,0.0963639914989471,0.0109955742955207,0.0456621758639812,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375426598700,0.3145986328125,0.0965167060494422,-0.0007635815418325,0.058643065392971,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375443440400,0.3314404296875,0.098960168659687,0.0067195175215601,0.0615446716547012,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375460250000,0.34825,0.0940732508897781,0.0088575463742017,0.0604756586253643,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375477073200,0.3650732421875,0.0784961804747581,0.0001527163112768,0.0641408488154411,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375493894700,0.381894775390625,0.0597120784223079,-0.0174096599221229,0.0604756586253643,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375510712300,0.39871240234375,0.047036625444889,-0.0308486949652433,0.0522289797663688,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375527543600,0.41554345703125,0.0398589558899402,-0.048105638474226,0.0326812900602817,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375544361000,0.43236083984375,0.0389426611363887,-0.0488692186772823,0.0197004042565822,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375561163800,0.449163818359375,0.038026362657547,-0.0401643887162208,0.0273362193256616,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375578009300,0.46600927734375,0.0325285755097866,-0.0415388382971286,0.0403171069920063,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375594810000,0.48281005859375,0.0255036242306232,-0.0253509078174829,0.0549778714776039,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375611645700,0.499645751953125,0.0172569435089826,0.0010690141934901,0.0720821022987365,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375628471000,0.516470947265625,0.012980886735022,0.0036651915870606,0.0829249545931816,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375645293300,0.533293212890625,0.0097738439217209,-0.0080939643085002,0.0893390402197837,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375662115300,0.550115234375,0.0054977871477603,-0.0424551330506801,0.079259768128395,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375678937300,0.566937255859375,0.00137444678694,-0.0862847194075584,0.0587957799434661,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375695755800,0.583755859375,0.0003054326225537,-0.1119410544633865,0.0424551330506801,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375712585500,0.60058544921875,0.0050396383740007,-0.1146899461746215,0.0345138870179653,gyroscope,Standing,Gyroscope_1.csv,Michael
1761306375729402000,0.617402099609375,0.0022907445672899,-0.0896444767713546,0.0383317954838275,gyroscope,Standing,Gyroscope_1.csv,Michael
