time,seconds_elapsed,z,y,x,sensor,activity,file_source,person
1761307734579966500,0.142966552734375,0.026419922709465,0.0096211275085806,1.0682506561279297,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734596651300,0.1596513671875,-0.1681406646966934,0.1849394589662552,1.100015640258789,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734613484800,0.17648486328125,-0.4747950136661529,0.4399756789207458,1.1279627084732056,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734630292200,0.193292236328125,-0.8245153427124023,0.5313000679016113,1.03984534740448,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734647138300,0.21013818359375,-1.060614824295044,0.3243694305419922,0.8161159753799438,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734663963400,0.22696337890625,-1.0587822198867798,-0.1508837193250656,0.4747950136661529,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734680761900,0.243761962890625,-0.8086328506469727,-0.6162103414535522,0.1084285825490951,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734697602000,0.26060205078125,-0.2877175211906433,-0.870330274105072,-0.116827979683876,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734714411800,0.277411865234375,0.2496911734342575,-1.1872166395187378,-0.2594650089740753,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734731231000,0.29423095703125,0.7309002876281738,-1.454928278923035,-0.4108068645000458,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734748047400,0.31104736328125,1.1368201971054075,-1.4526375532150269,-0.4668537676334381,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734764878300,0.32787841796875,1.080162525177002,-1.6423112154006958,-0.5326744914054871,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734781697000,0.344697021484375,0.7105889916419983,-2.094046115875244,-0.6029239892959595,gyroscope,Walking,Gyroscope_1.csv,Michael
1761307734798518300,0.361518310546875,0.6272059082984924,-2.746450185775757,-0.5791002511978149,gyroscope,Walking,Gyroscope_1.csv,Michael
